canonical_smiles,molecule_chembl_id,standard_type,type,value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
Cc1nc(Nc2ccc3ccccc3c2)c2nc[nH]c2n1,CHEMBL2172233,IC50,IC50,100.0,inactive,275.31500000000005,3.5581200000000006,2.0,4.0,4.0
Cc1cc(Nc2ccc3ccccc3c2)n2nccc2n1,CHEMBL2172234,IC50,IC50,100.0,inactive,274.32700000000006,3.934520000000002,1.0,4.0,4.0
Cc1cc(Nc2ccc3ccccc3c2)n2ccnc2n1,CHEMBL2172236,IC50,IC50,100.0,inactive,274.32700000000006,3.9345200000000027,1.0,4.0,4.0
Cc1cc(NC(=O)c2ccc(C(F)(F)F)cc2)n2ncnc2n1,CHEMBL2172237,IC50,IC50,100.0,inactive,321.262,2.7038200000000003,1.0,5.0,4.0
Cc1cc(NC(=O)c2ccccc2)n2ncnc2n1,CHEMBL2172238,IC50,IC50,100.0,inactive,253.26500000000004,1.6850199999999995,1.0,5.0,4.0
c1ccc2c(c1)Nc1nc3ccccc3nc1O2,CHEMBL2177495,IC50,IC50,18.28,inactive,235.246,3.4791000000000016,1.0,4.0,4.738023808602187
Cc1ccc(C)c(/N=C/c2cccc(O)c2O)c1,CHEMBL2177494,IC50,IC50,17.75,inactive,241.29000000000002,3.4652400000000023,2.0,3.0,4.750801642608887
Cc1ccccc1C(=O)Nc1cc(Cl)c(O)c(Cl)c1,CHEMBL2177493,IC50,IC50,16.08,inactive,296.153,4.259720000000002,2.0,2.0,4.793713955587568
O=C(O)c1ccc(/C=N/c2cccc3ccccc23)cc1,CHEMBL2177492,IC50,IC50,15.62,inactive,275.307,4.288600000000002,1.0,2.0,4.806318970458719
O=C(/C=C/c1ccc(F)cc1)Nc1ccccn1,CHEMBL2177491,IC50,IC50,13.01,inactive,242.25300000000004,2.8726000000000003,1.0,2.0,4.885722703438414
O=c1cc(-c2ccc(O)c(O)c2)oc2ccccc12,CHEMBL222556,IC50,IC50,12.38,inactive,254.24099999999999,2.871200000000001,2.0,4.0,4.907279355315901
COc1cccc(C(=O)Nc2nc3ccccc3s2)c1,CHEMBL1373924,IC50,IC50,6.83,intermediate,284.34,3.5572000000000017,1.0,4.0,5.165579296318468
O=C(/C=C/c1ccc(O)c(C(=O)O)c1)c1ccc(Cl)cc1,CHEMBL2178112,IC50,IC50,6.06,intermediate,302.71299999999997,3.6399000000000017,2.0,3.0,5.217527375833714
Oc1ccc(/N=C/c2ccc3ccccc3c2)cc1,CHEMBL2178111,IC50,IC50,3.96,intermediate,247.29700000000003,4.296000000000003,1.0,2.0,5.402304814074488
Brc1ccc(-c2csc(N/N=C/c3ccccc3)n2)cc1,CHEMBL1076869,IC50,IC50,3.3,intermediate,358.264,5.018600000000004,1.0,4.0,5.481486060122113
CC1=NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2cccc(C(=O)O)c2)o1,CHEMBL2178110,IC50,IC50,2.74,intermediate,372.38000000000005,4.450900000000003,1.0,4.0,5.562249437179612
O=C(Nc1nc2ccccc2s1)c1ccc(Cl)cc1Cl,CHEMBL2178109,IC50,IC50,1.83,intermediate,323.20400000000006,4.855400000000001,1.0,3.0,5.73754891026957
COC(=O)c1ccc(Nc2nc(-c3ccc(Cl)cc3)c(C)s2)cc1,CHEMBL2177115,IC50,IC50,1.27,intermediate,358.8500000000001,5.302120000000003,1.0,5.0,5.896196279044043
CC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C,CHEMBL2178108,IC50,IC50,0.93,active,280.78000000000003,4.359540000000002,1.0,4.0,6.031517051446065
Oc1ccc(/C=N/c2cccc3ccccc23)c(O)c1,CHEMBL2178107,IC50,IC50,0.78,active,263.296,4.001600000000002,2.0,3.0,6.107905397309519
CCc1cccc(NC(=O)/C=C/c2ccc(Cl)c(Cl)c2)c1,CHEMBL2178106,IC50,IC50,0.55,active,320.21900000000005,5.207700000000003,1.0,1.0,6.259637310505756
O=C(Nc1nc2ccccc2s1)c1cccc(C(Cl)(Cl)Cl)c1,CHEMBL2178105,IC50,IC50,0.34,active,371.67599999999993,5.375300000000001,1.0,3.0,6.468521082957745
C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,CHEMBL973,IC50,IC50,0.13,active,270.21,2.99948,2.0,3.0,6.886056647693163
O=Cc1ccccc1/C=N/Nc1nc(-c2ccccc2)cs1,CHEMBL2178104,IC50,IC50,0.11,active,307.378,4.068600000000002,1.0,5.0,6.958607314841775
Cc1cc(NCc2ccccc2)n2nc(SCc3ccccc3)nc2n1,CHEMBL2178512,IC50,IC50,100.0,inactive,361.4740000000001,4.337120000000003,1.0,6.0,4.0
Cc1cc(N)n2nc(SCc3ccc(Cl)c(Cl)c3)nc2n1,CHEMBL2178511,IC50,IC50,100.0,inactive,340.2390000000001,3.614020000000002,1.0,6.0,4.0
Cc1cc(N)n2nc(SCc3ccccc3)nc2n1,CHEMBL2177862,IC50,IC50,100.0,inactive,271.34900000000005,2.30722,1.0,6.0,4.0
CCc1cc(O)n2nc(SCc3cc(Cl)ccc3Cl)nc2n1,CHEMBL2177861,IC50,IC50,0.013,active,355.25000000000006,3.9914000000000014,1.0,6.0,7.886056647693163
CCc1cc(O)n2nc(SCc3ccc(Cl)cc3)nc2n1,CHEMBL2177860,IC50,IC50,13.0,inactive,320.805,3.338000000000002,1.0,6.0,4.886056647693163
Cc1cc(C)cc(CSc2nc3nc(C)cc(O)n3n2)c1,CHEMBL2177859,IC50,IC50,30.0,inactive,300.387,3.047460000000001,1.0,6.0,4.522878745280337
Cc1cc(O)n2nc(SCc3cc(Cl)ccc3Cl)nc2n1,CHEMBL2177858,IC50,IC50,0.051,active,341.223,3.737420000000001,1.0,6.0,7.292429823902063
Cc1cc(O)n2nc(SCc3c(Cl)cccc3Cl)nc2n1,CHEMBL2177857,IC50,IC50,18.0,inactive,341.223,3.737420000000001,1.0,6.0,4.7447274948966935
Cc1cc(O)n2nc(SCc3ccc(Cl)c(Cl)c3)nc2n1,CHEMBL2177856,IC50,IC50,6.5,intermediate,341.223,3.737420000000001,1.0,6.0,5.187086643357144
Cc1cc(O)n2nc(SCc3ccccc3)nc2n1,CHEMBL135703,IC50,IC50,89.0,inactive,272.333,2.4306199999999993,1.0,6.0,4.050609993355087
Cc1cc(O)n2nc(SCc3ccccc3[N+](=O)[O-])nc2n1,CHEMBL2177855,IC50,IC50,9.5,intermediate,317.3300000000001,2.33882,1.0,8.0,5.022276394711152
COc1ccc(CSc2nc3nc(C)cc(O)n3n2)cc1,CHEMBL2177854,IC50,IC50,63.0,inactive,302.359,2.4392200000000006,1.0,7.0,4.200659450546418
Cc1cc(O)n2nc(SCc3ccc(Br)cc3)nc2n1,CHEMBL2177853,IC50,IC50,32.0,inactive,351.22900000000004,3.1931200000000013,1.0,6.0,4.494850021680094
Cc1ccc(CSc2nc3nc(C)cc(O)n3n2)cc1,CHEMBL2178514,IC50,IC50,46.0,inactive,286.36,2.739040000000001,1.0,6.0,4.337242168318426
Cc1cc(O)n2nc(SCc3cccc(Cl)c3)nc2n1,CHEMBL2178513,IC50,IC50,29.0,inactive,306.778,3.0840200000000006,1.0,6.0,4.5376020021010435
Cc1cc(O)n2nc(SCc3ccccc3Cl)nc2n1,CHEMBL1599552,IC50,IC50,12.0,inactive,306.7780000000001,3.0840200000000006,1.0,6.0,4.920818753952375
Cc1cc(O)n2nc(SCc3ccc(Cl)cc3)nc2n1,CHEMBL1704856,IC50,IC50,39.0,inactive,306.778,3.0840200000000015,1.0,6.0,4.4089353929735005
Cc1ccccc1-c1cc(F)c(Nc2ncccc2C(=O)O)c(F)c1,CHEMBL2263626,IC50,pIC50,7.959,active,340.32900000000006,4.777020000000002,2.0,3.0,7.959002307576509
COc1cccc(-c2c(F)c(F)c(Nc3ncccc3C(=O)O)c(F)c2F)c1,CHEMBL2263625,IC50,pIC50,8.523,active,392.3080000000001,4.7554000000000025,2.0,4.0,8.523023534240473
O=C(O)c1cc(Cl)cnc1Nc1c(F)cc(-c2ccccc2)cc1F,CHEMBL2259675,IC50,pIC50,8.097,active,360.747,5.1220000000000026,2.0,3.0,8.097018600202498
Cc1c(-c2ccccc2Cl)cc(F)c(Nc2ncccc2C(=O)O)c1F,CHEMBL2263449,IC50,pIC50,8.398,active,374.77400000000006,5.4304200000000025,2.0,3.0,8.398048595866479
Cc1c(-c2cccc(OC(F)(F)F)c2)cc(F)c(Nc2ncccc2C(=O)O)c1F,CHEMBL2263448,IC50,pIC50,8.222,active,424.32500000000005,5.675620000000002,2.0,4.0,8.221993538576491
O=C(O)c1cc(C2CC2)cnc1Nc1c(F)cc(-c2ccccc2Cl)cc1F,CHEMBL2263447,IC50,pIC50,8.301,active,400.8120000000001,5.999400000000002,2.0,3.0,8.301029995663981
O=C(O)c1cc(C2CC2)cnc1Nc1c(F)cc(-c2cccc(OC(F)(F)F)c2)cc1F,CHEMBL2263646,IC50,pIC50,8.398,active,450.3630000000001,6.244600000000003,2.0,4.0,8.398048595866479
O=C(O)c1cc(C2CC2)cnc1Nc1c(F)cc(-c2cccc(OC3CC3)c2)cc1F,CHEMBL2263645,IC50,pIC50,8.222,active,422.4310000000002,5.8872000000000035,2.0,4.0,8.221993538576491
Cc1c(-c2ccccc2)cc(F)c(Nc2ncccc2C(=O)O)c1F,CHEMBL2263644,IC50,pIC50,8.301,active,340.32900000000006,4.777020000000002,2.0,3.0,8.301029995663981
O=C(O)c1cccnc1Nc1c(F)cc(-c2cccc(OC3CC3)c2)cc1F,CHEMBL2263643,IC50,pIC50,7.769,active,382.36600000000016,5.009800000000003,2.0,4.0,7.769040444251431
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1F,CHEMBL2263642,IC50,pIC50,7.276,active,374.31800000000004,4.616300000000002,2.0,4.0,7.275970027064402
CCOc1cccc(-c2cc(F)c(Nc3ncc(C4CC4)cc3C(=O)O)cc2F)c1,CHEMBL2263641,IC50,pIC50,7.638,active,410.4200000000002,5.744700000000003,2.0,4.0,7.638083381331357
CCc1cnc(Nc2c(F)cc(-c3cccc(OC)c3)cc2F)c(C(=O)O)c1,CHEMBL2263640,IC50,pIC50,7.921,active,384.38200000000006,5.039600000000004,2.0,4.0,7.921180816901152
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)cc2C)c1,CHEMBL2263639,IC50,pIC50,7.004,active,352.36500000000007,4.646520000000002,2.0,4.0,7.0040140020862
COc1cccc(-c2cc(F)c(Nc3ncc(C)cc3C(=O)O)c(F)c2)c1,CHEMBL2263638,IC50,pIC50,7.921,active,370.3550000000001,4.785620000000002,2.0,4.0,7.921180816901152
COc1cccc(-c2ccc(Nc3ncc(C4CC4)cc3C(=O)O)c(F)c2)c1,CHEMBL2263637,IC50,pIC50,7.482,active,378.4030000000001,5.215500000000003,2.0,4.0,7.482012796974922
Cc1cnc(Nc2ccc(-c3cccc(OC(F)(F)F)c3)cc2F)c(C(=O)O)c1,CHEMBL2263636,IC50,pIC50,6.959,active,406.3350000000001,5.536520000000002,2.0,4.0,6.959002307576509
O=C([O-])c1ccncc1Nc1ccc(-c2cccc(OC(F)(F)F)c2)cc1F.[Li+],CHEMBL2263635,IC50,pIC50,6.699,active,398.241,0.8973999999999993,1.0,5.0,6.698991719603
COc1cccc(-c2ccc(Nc3cnccc3C(=O)[O-])c(OC(F)(F)F)c2)c1.[Li+],CHEMBL2263634,IC50,pIC50,7.854,active,410.27700000000004,0.766899999999999,1.0,6.0,7.853871964321762
CCOc1cccc(-c2ccc(Nc3cnccc3C(=O)[O-])c(F)c2)c1.[Li+],CHEMBL2263633,IC50,pIC50,7.721,active,358.29800000000006,0.3974999999999989,1.0,5.0,7.721017883134556
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1,CHEMBL2263632,IC50,pIC50,7.824,active,356.32800000000003,4.4772000000000025,2.0,4.0,7.823908740944319
CCOc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1,CHEMBL2263631,IC50,pIC50,7.721,active,370.3550000000001,4.867300000000002,2.0,4.0,7.721017883134556
O=C(O)c1cccnc1Nc1c(F)cc(-c2cccc(OC3CCC3)c2)cc1F,CHEMBL2263630,IC50,pIC50,7.046,active,396.3930000000002,5.399900000000003,2.0,4.0,7.04599883231843
COc1cccc(-c2ccc(Nc3ncccc3C(=O)O)c(Cl)c2)c1,CHEMBL2263629,IC50,pIC50,6.824,active,354.793,4.852400000000003,2.0,4.0,6.823995608527747
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)cc2F)c1,CHEMBL2263628,IC50,pIC50,7.056,active,356.32800000000003,4.4772000000000025,2.0,4.0,7.056011124926228
CCOc1cccc(-c2ccc(Nc3ncccc3C(=O)O)c(F)c2)c1,CHEMBL2263627,IC50,pIC50,6.699,active,352.36500000000007,4.728200000000003,2.0,4.0,6.698991719603
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,CHEMBL38434,IC50,IC50,6.0,active,375.3740000000001,5.853620000000004,1.0,2.0,8.221848749616356
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,CHEMBL38434,IC50,IC50,10.0,active,375.3740000000001,5.853620000000004,1.0,2.0,8.0
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,CHEMBL1450,IC50,IC50,14.5,inactive,366.84400000000016,5.505100000000004,1.0,3.0,4.838631997765025
Cc1cc(Oc2ccccc2)c(C(C)C)cc1-c1cc(C(=O)O)c2cc(F)ccc2n1,CHEMBL2385512,IC50,IC50,1.0,active,415.4640000000001,6.963220000000004,1.0,3.0,9.0
Cc1cc(-c2cc(C(=O)O)c3cc(F)ccc3n2)cc(C)c1Oc1ccccc1,CHEMBL2385511,IC50,IC50,16.0,active,387.41000000000014,6.148240000000003,1.0,3.0,7.795880017344075
CC(C)(C)c1ccc(Oc2ccc(-c3cc(C(=O)O)c4cc(F)ccc4n3)cc2)cc1,CHEMBL2385510,IC50,IC50,19.0,active,415.46400000000006,6.828900000000005,1.0,3.0,7.721246399047171
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(F)cc12,CHEMBL2385515,IC50,IC50,36.0,active,359.35600000000005,5.531400000000003,1.0,3.0,7.443697499232712
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(Cl)cc12,CHEMBL2385514,IC50,IC50,95.0,active,375.8110000000001,6.045700000000003,1.0,3.0,7.022276394711152
Cc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,CHEMBL2385721,IC50,IC50,5900.0,intermediate,297.74100000000004,4.561820000000003,1.0,2.0,5.229147988357856
O=C(O)c1cc(-c2ccc(F)cc2)nc2ccc(Cl)cc12,CHEMBL2385720,IC50,IC50,1600.0,intermediate,301.704,4.392500000000001,1.0,2.0,5.795880017344075
O=C(O)c1cc(-c2ccc(OC(F)(F)F)cc2)nc2ccc(Cl)cc12,CHEMBL2385719,IC50,IC50,310.0,active,367.71,5.152000000000002,1.0,3.0,6.508638306165727
CCCOc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,CHEMBL2385715,IC50,IC50,260.0,active,341.794,5.042200000000003,1.0,3.0,6.585026652029182
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,CHEMBL38434,IC50,IC50,12.0,active,375.3740000000001,5.853620000000004,1.0,2.0,7.920818753952375
C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,CHEMBL973,IC50,IC50,0.137,active,270.21,2.99948,2.0,3.0,6.863279432843593
CCOC(=O)C1=C(Nc2ccc(C(F)(F)F)cc2)OCC1=O,CHEMBL2431502,IC50,IC50,50.0,inactive,315.24700000000007,2.4913000000000007,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(S(F)(F)(F)(F)F)cc2)OCC1=O,CHEMBL2431501,IC50,IC50,50.0,inactive,373.2990000000001,4.129900000000002,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc3c(c2)CCC3)OCC1=O,CHEMBL2431500,IC50,IC50,50.0,inactive,287.31500000000005,1.9612,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc3c(c2)CCCC3)OCC1=O,CHEMBL2431499,IC50,IC50,50.0,inactive,301.34200000000004,2.3513,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2cnc3ccccc3c2)OCC1=O,CHEMBL2431498,IC50,IC50,50.0,inactive,298.2980000000001,2.0206999999999997,1.0,6.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(C)c(C)c2)OCC1=O,CHEMBL2431497,IC50,IC50,50.0,inactive,275.30400000000003,2.08934,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc3ccccc3c2)OCC1=O,CHEMBL2431496,IC50,IC50,50.0,inactive,297.3100000000001,2.625700000000001,1.0,5.0,4.301029995663981
O=C1CSC(Nc2ccc3ccccc3c2)=C1C(=O)NCC1CC1,CHEMBL2431495,IC50,IC50,50.0,inactive,338.43200000000013,3.3054000000000014,2.0,4.0,4.301029995663981
O=C1CSC(Nc2ccc3ccccc3c2)=C1C(=O)NC1CC1,CHEMBL2431494,IC50,IC50,50.0,inactive,324.4050000000001,3.0578000000000003,2.0,4.0,4.301029995663981
CCCCNC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,CHEMBL2431493,IC50,IC50,50.0,inactive,340.4480000000001,3.695500000000002,2.0,4.0,4.301029995663981
CCCNC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,CHEMBL2431492,IC50,IC50,50.0,inactive,326.4210000000001,3.3054000000000014,2.0,4.0,4.301029995663981
CCNC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,CHEMBL2431491,IC50,IC50,50.0,inactive,312.3940000000001,2.915300000000001,2.0,4.0,4.301029995663981
CCCCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,CHEMBL2431490,IC50,IC50,50.0,inactive,341.4320000000001,4.122500000000002,1.0,5.0,4.301029995663981
CCCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,CHEMBL2431489,IC50,IC50,50.0,inactive,327.4050000000001,3.732400000000002,1.0,5.0,4.301029995663981
COC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,CHEMBL2431488,IC50,IC50,50.0,inactive,299.3510000000001,2.9522000000000013,1.0,5.0,4.301029995663981
Cc1ccc(NC2=C(C(=O)NCC3CC3)C(=O)CS2)cc1C,CHEMBL2431487,IC50,IC50,1.839,intermediate,316.426,2.7690400000000013,2.0,4.0,5.735418270761922
Cc1ccc(NC2=C(C(=O)NC3CC3)C(=O)CS2)cc1C,CHEMBL2431486,IC50,IC50,4.109,intermediate,302.399,2.521440000000001,2.0,4.0,5.386263858738129
CCCCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,CHEMBL2431485,IC50,IC50,4.422,intermediate,318.44200000000006,3.1591400000000016,2.0,4.0,5.354381261757305
CCCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,CHEMBL2431484,IC50,IC50,6.299,intermediate,304.4150000000001,2.7690400000000013,2.0,4.0,5.200728391650127
CCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,CHEMBL2431483,IC50,IC50,50.0,inactive,290.3880000000001,2.37894,2.0,4.0,4.301029995663981
Cc1ccc(NC2=C(C(N)=O)C(=O)CS2)cc1C,CHEMBL2431482,IC50,IC50,50.0,inactive,262.334,1.7281399999999998,2.0,4.0,4.301029995663981
Cc1ccc(NC2=C(C(=O)OCC3CC3)C(=O)CS2)cc1C,CHEMBL2431481,IC50,IC50,50.0,inactive,317.40999999999997,3.1960400000000018,1.0,5.0,4.301029995663981
CCCCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,CHEMBL2431480,IC50,IC50,50.0,inactive,319.42600000000004,3.586140000000002,1.0,5.0,4.301029995663981
CCCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,CHEMBL2431523,IC50,IC50,11.633,inactive,305.39900000000006,3.1960400000000018,1.0,5.0,4.934308271906729
COC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,CHEMBL2431522,IC50,IC50,50.0,inactive,277.345,2.41584,1.0,5.0,4.301029995663981
O=C(O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,CHEMBL2431521,IC50,IC50,50.0,inactive,285.32400000000007,2.8638000000000012,2.0,4.0,4.301029995663981
Cc1ccc(NC2=C(C(=O)O)C(=O)CS2)cc1C,CHEMBL2431520,IC50,IC50,50.0,inactive,263.318,2.32744,2.0,4.0,4.301029995663981
Cc1ccc(NC2=CC(=O)CS2)cc1C,CHEMBL2431519,IC50,IC50,50.0,inactive,219.309,2.8726400000000014,1.0,3.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc3c(c2)c2ccccc2n3CC)SCC1=O,CHEMBL2431518,IC50,IC50,50.0,inactive,380.4690000000002,4.316900000000003,1.0,6.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc3cc4ccccc4cc3c2)SCC1=O,CHEMBL2431517,IC50,IC50,50.0,inactive,363.43800000000016,4.4955000000000025,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc3c(c2)CCC3)SCC1=O,CHEMBL2431516,IC50,IC50,50.0,inactive,303.38300000000004,2.6778000000000004,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,CHEMBL2431515,IC50,IC50,50.0,inactive,313.3780000000001,3.3423000000000016,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2cnc3ccccc3c2)SCC1=O,CHEMBL2431514,IC50,IC50,50.0,inactive,314.3660000000001,2.737300000000001,1.0,6.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc3c(c2)CCCC3)SCC1=O,CHEMBL2431513,IC50,IC50,11.982,inactive,317.41,3.0679000000000016,1.0,5.0,4.921470684745653
CCOC(=O)C1=C(Nc2ccc(Br)cc2C)SCC1=O,CHEMBL2431512,IC50,IC50,50.0,inactive,356.24100000000016,3.2600200000000017,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(C)c(F)c2)SCC1=O,CHEMBL2431511,IC50,IC50,50.0,inactive,295.3350000000001,2.6366200000000006,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,CHEMBL2431510,IC50,IC50,50.0,inactive,291.37200000000007,2.8059400000000014,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2cc(Cl)cc(Cl)c2)SCC1=O,CHEMBL2431509,IC50,IC50,50.0,inactive,332.2080000000001,3.4959000000000016,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2cccc(C(F)(F)F)c2)SCC1=O,CHEMBL2431508,IC50,IC50,50.0,inactive,331.31500000000005,3.2079000000000013,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(Br)c(C(F)(F)F)c2)SCC1=O,CHEMBL2431507,IC50,IC50,50.0,inactive,410.21100000000007,3.9704000000000015,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(Cl)c(C(F)(F)F)c2)SCC1=O,CHEMBL2431506,IC50,IC50,50.0,inactive,365.7600000000001,3.8613000000000017,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(C(C)(C)C)cc2)SCC1=O,CHEMBL2431505,IC50,IC50,50.0,inactive,319.4260000000001,3.486600000000003,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(S(F)(F)(F)(F)F)cc2)SCC1=O,CHEMBL2431504,IC50,IC50,50.0,inactive,389.3670000000001,4.846500000000002,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(C(F)(F)F)cc2)SCC1=O,CHEMBL2431503,IC50,IC50,50.0,inactive,331.31500000000005,3.2079000000000013,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccccc2)SCC1=O,CHEMBL1334527,IC50,IC50,50.0,inactive,263.31800000000004,2.1891,1.0,5.0,4.301029995663981
CCOC(=O)C1=C(Nc2ccc(Cl)cc2)SCC1=O,CHEMBL1732938,IC50,IC50,50.0,inactive,297.7630000000001,2.842500000000001,1.0,5.0,4.301029995663981
O=C(NCC(c1ccccc1)c1ccccc1)c1ccccc1O,CHEMBL3218512,IC50,IC50,200.0,inactive,317.38800000000003,3.9541000000000035,2.0,2.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(Cl)c1O,CHEMBL3218515,IC50,IC50,200.0,inactive,351.8330000000001,4.6075000000000035,2.0,2.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1O,CHEMBL3218516,IC50,IC50,200.0,inactive,351.8330000000001,4.6075000000000035,2.0,2.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Cl)ccc1O,CHEMBL3218517,IC50,IC50,200.0,inactive,351.8330000000001,4.6075000000000035,2.0,2.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Cl)cc(Cl)c1O,CHEMBL3218518,IC50,IC50,200.0,inactive,386.27800000000013,5.260900000000003,2.0,2.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Br)ccc1O,CHEMBL3218519,IC50,IC50,200.0,inactive,396.28400000000005,4.716600000000004,2.0,2.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(F)c1O,CHEMBL3217764,IC50,IC50,200.0,inactive,335.37800000000004,4.093200000000003,2.0,2.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(F)c(F)c1O,CHEMBL3218520,IC50,IC50,130.0,inactive,353.36800000000005,4.232300000000003,2.0,2.0,3.886056647693163
Cc1ccc(O)c(C(=O)NCC(c2ccccc2)c2ccccc2)c1,CHEMBL3218522,IC50,IC50,200.0,inactive,331.415,4.262520000000003,2.0,2.0,3.6989700043360187
COc1cccc(C(=O)NCC(c2ccccc2)c2ccccc2)c1O,CHEMBL3218523,IC50,IC50,200.0,inactive,347.41400000000004,3.962700000000003,2.0,3.0,3.6989700043360187
COc1ccc(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)c1,CHEMBL3218524,IC50,IC50,200.0,inactive,347.41400000000004,3.9627000000000026,2.0,3.0,3.6989700043360187
COc1ccc(O)c(C(=O)NCC(c2ccccc2)c2ccccc2)c1,CHEMBL3218525,IC50,IC50,200.0,inactive,347.41400000000004,3.9627000000000026,2.0,3.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(CO)c1O,CHEMBL3218527,IC50,IC50,200.0,inactive,347.4140000000001,3.4464000000000032,3.0,3.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(CO)cc1O,CHEMBL3218528,IC50,IC50,200.0,inactive,347.4140000000001,3.446400000000003,3.0,3.0,3.6989700043360187
O=C(NCC(c1ccccc1)c1ccccc1)c1cc(CO)ccc1O,CHEMBL3218529,IC50,IC50,200.0,inactive,347.4140000000001,3.446400000000003,3.0,3.0,3.6989700043360187
O=Cc1ccc(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)c1,CHEMBL3218530,IC50,IC50,200.0,inactive,345.398,3.766600000000002,2.0,3.0,3.6989700043360187
